City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
272,lookan,5.037,120.1027,81.9,77,69,6.51,PH,1671240550
273,teya,60.3778,92.6267,-19.89,100,49,4.12,RU,1671240552
274,abu dhabi,24.4667,54.3667,72.97,75,0,0.0,AE,1671240468
275,puerto escondido,15.85,-97.0667,79.63,69,0,0.0,MX,1671240554
276,makakilo city,21.3469,-158.0858,79.61,58,100,6.91,US,1671240555
277,oistins,13.0667,-59.5333,79.52,73,20,18.41,BB,1671240557
278,awjilah,29.1081,21.2869,63.72,41,0,8.75,LY,1671240558
279,shimoda,34.6667,138.95,52.16,56,89,4.5,JP,1671240559
280,providencia,28.7167,-111.5833,62.2,47,65,11.77,MX,1671240561
281,vanavara,60.34,102.2797,0.72,91,100,7.96,RU,1671240562
282,lata,40.1629,-8.3327,54.07,97,97,2.28,PT,1671240564
283,omboue,-1.5746,9.2618,73.54,96,100,3.38,GA,1671240565
284,hambantota,6.1241,81.1185,71.94,100,20,3.44,LK,1671240566
285,moose factory,51.2585,-80.6094,31.98,86,100,11.5,CA,1671240568
286,lebu,-37.6167,-73.65,57.52,84,0,18.79,CL,1671240569
287,nome,64.5011,-165.4064,17.67,46,0,16.11,US,1671240324
288,brigantine,39.4101,-74.3646,44.8,82,100,10.36,US,1671240572
289,narsaq,60.9167,-46.05,12.42,66,11,6.69,GL,1671240573
290,ranfurly,-45.1333,170.1,69.1,67,42,6.15,NZ,1671240574
291,kosikha,53.3617,84.5822,-4.2,93,5,3.71,RU,1671240576
292,kabakovo,54.5369,56.1517,25.09,86,100,6.71,RU,1671240577
293,samarai,-10.6167,150.6667,83.73,75,87,7.78,PG,1671240578
294,ucluelet,48.9329,-125.5528,39.51,82,31,1.34,CA,1671240580
295,portland,45.5234,-122.6762,39.81,70,20,10.0,US,1671240360
296,kirakira,-10.4544,161.9205,86.02,64,13,5.82,SB,1671240311
297,demirci,39.0461,28.6589,48.97,85,100,3.38,TR,1671240583
298,itarare,-24.1125,-49.3317,63.12,88,71,3.89,BR,1671240584
299,kirovskiy,45.0917,133.5136,2.64,70,67,4.25,RU,1671240586
300,benguela,-12.5763,13.4055,74.1,79,100,2.39,AO,1671240587
301,hays,30.0502,-98.0336,45.68,70,91,3.0,US,1671240472
302,ribeira grande,38.5167,-28.7,66.78,90,100,25.99,PT,1671240590
303,minab,27.1467,57.0801,55.72,67,0,0.0,IR,1671240591
304,gravdal,68.1214,13.5031,33.12,53,97,23.47,NO,1671240592
305,mount gambier,-37.8333,140.7667,65.71,52,31,10.78,AU,1671240594
306,lamu,-2.2717,40.902,77.22,84,17,7.67,KE,1671240595
307,bloemfontein,-29.1211,26.214,58.48,100,35,2.3,ZA,1671240564
308,husavik,66.0449,-17.3389,9.55,83,100,12.21,IS,1671240598
309,wattegama,6.7989,81.4808,70.54,91,25,3.87,LK,1671240599
310,calabozo,8.9242,-67.4293,79.02,55,33,4.94,VE,1671240600
311,purwa,26.4667,80.7833,50.02,40,0,4.07,IN,1671240602
312,caernarfon,53.1413,-4.2702,45.68,58,75,12.66,GB,1671240603
313,broken hill,-31.95,141.4333,76.87,20,1,13.69,AU,1671240604
314,havoysund,70.9963,24.6622,28.63,86,100,14.79,NO,1671240606
315,la plata,-34.9215,-57.9545,64.81,61,100,11.65,AR,1671240480
316,korsakov,46.6328,142.7813,17.44,68,90,17.87,RU,1671240608
317,ambanja,-13.6833,48.45,73.67,92,100,2.24,MG,1671240610
318,fort-shevchenko,44.5086,50.263,42.71,66,98,5.93,KZ,1671240611
319,george town,5.4112,100.3354,80.89,90,20,5.75,MY,1671240466
320,malinyi,-8.9333,36.1333,70.63,78,92,1.57,TZ,1671240614
321,shingu,33.7333,135.9833,47.64,74,100,4.45,JP,1671240615
322,nara,34.6851,135.8049,43.97,64,100,6.2,JP,1671240616
323,jalingo,8.8833,11.3667,73.54,21,17,4.41,NG,1671240618
324,dingle,10.9995,122.6711,83.37,74,39,13.24,PH,1671240619
325,weyburn,49.6668,-103.8511,-1.98,84,16,17.27,CA,1671240620
326,cayenne,4.9333,-52.3333,75.24,94,75,2.3,GF,1671240622
327,najran,17.4924,44.1277,50.65,42,100,0.76,SA,1671240623
328,petrivka,46.9695,30.9591,50.61,98,100,11.03,UA,1671240625
329,pucallpa,-8.3791,-74.5539,77.04,83,75,2.3,PE,1671240626
330,jieshi,22.8134,115.8257,52.97,73,100,23.35,CN,1671240627
331,babahoyo,-1.8167,-79.5167,81.03,59,100,2.86,EC,1671240629
332,mahebourg,-20.4081,57.7,76.24,78,40,6.91,MU,1671240630
333,bom jesus da lapa,-13.255,-43.4181,71.29,90,100,2.13,BR,1671240622
334,aurangabad,19.8833,75.3333,70.84,73,12,4.74,IN,1671240633
335,waipawa,-41.4122,175.5153,62.65,91,100,3.65,NZ,1671240634
336,rocha,-34.4833,-54.3333,59.61,71,49,6.4,UY,1671240635
337,winslow,35.0242,-110.6974,30.38,59,0,3.44,US,1671240466
338,brownwood,31.7093,-98.9912,42.12,47,20,5.75,US,1671240638
339,aksarayskiy,46.7924,48.0119,32.85,85,96,4.65,RU,1671240639
340,cabedelo,-6.9811,-34.8339,79.47,73,19,10.8,BR,1671240640
341,eureka,40.8021,-124.1637,47.25,89,5,2.28,US,1671240344
342,nampula,-15.1165,39.2666,70.47,94,100,4.09,MZ,1671240643
343,rawah,34.4816,41.9093,54.34,76,0,8.28,IQ,1671240644
344,sobolevo,54.4299,31.8996,25.12,96,100,12.55,RU,1671240649
345,novo aripuana,-5.1206,-60.3797,74.55,95,100,1.77,BR,1671240650
346,elizabeth city,36.2946,-76.2511,50.02,79,0,8.05,US,1671240443
347,kenora,49.8167,-94.4337,23.97,93,100,8.05,CA,1671240646
348,tuatapere,-46.1333,167.6833,63.64,73,88,5.77,NZ,1671240654
349,moron,-34.6534,-58.6198,66.97,59,47,9.82,AR,1671240655
350,koungou,-12.7336,45.2042,78.51,89,20,4.61,YT,1671240656
351,sorada,19.75,84.4333,68.11,78,11,1.63,IN,1671240658
352,kurayoshi,35.4333,133.8167,40.91,64,100,8.19,JP,1671240659
353,barreiras,-12.1528,-44.99,70.74,92,100,1.95,BR,1671240428
354,jaguey grande,22.5269,-81.1286,72.01,89,6,3.04,CU,1671240662
355,hualmay,-11.0964,-77.6139,69.76,82,100,8.79,PE,1671240663
356,santa cruz del norte,23.1539,-81.9236,75.67,78,25,6.76,CU,1671240664
357,geraldton,-28.7667,114.6,86.41,28,0,13.8,AU,1671240444
358,trinidad,-14.8333,-64.9,72.43,97,100,2.55,BO,1671240667
359,natchez,31.5604,-91.4032,53.04,48,100,8.05,US,1671240668
360,juneau,58.3019,-134.4197,30.2,100,20,17.27,US,1671240670
361,savannah bight,16.45,-85.85,81.14,79,51,18.39,HN,1671240671
362,margate,51.3813,1.3862,38.23,68,6,7.9,GB,1671240672
363,muros,42.7762,-9.0603,46.83,92,100,6.35,ES,1671240674
364,hovd,48.0056,91.6419,-4.41,77,1,1.66,MN,1671240675
365,kharovsk,59.9642,40.1912,-1.64,100,63,3.89,RU,1671240677
366,tessalit,20.1986,1.0114,68.0,17,0,6.89,ML,1671240678
367,karasjok,69.4719,25.5112,-8.39,98,69,4.25,NO,1671240679
368,aojiang,22.9421,116.0359,52.38,72,100,19.22,CN,1671240681
369,codrington,-38.2667,141.9667,62.51,65,83,12.48,AU,1671240682
370,sheltozero,61.3667,35.3667,9.66,98,85,9.82,RU,1671240684
371,severo-kurilsk,50.6789,156.125,30.06,60,90,24.63,RU,1671240685
372,ossora,59.2353,163.0719,33.55,91,100,18.7,RU,1671240686
373,magnolia,33.2671,-93.2393,40.69,74,79,4.92,US,1671240665
374,lockport,41.5895,-88.0578,28.29,82,100,14.97,US,1671240689
375,panguna,-6.3164,155.4848,76.77,83,94,1.32,PG,1671240690
376,grand-santi,4.25,-54.3833,72.36,99,96,2.35,GF,1671240692
377,tupik,54.4253,119.9327,-26.93,92,37,2.91,RU,1671240693
378,thinadhoo,0.5333,72.9333,80.58,73,80,8.19,MV,1671240694
379,kondinskoye,59.6481,67.41,12.15,94,100,13.8,RU,1671240696
380,aguimes,27.9054,-15.4461,63.23,77,75,8.05,ES,1671240697
381,labis,2.385,103.021,80.53,81,81,3.8,MY,1671240698
382,sisimiut,66.9395,-53.6735,14.05,69,63,9.28,GL,1671240699
383,sierra vista,31.5545,-110.3037,44.73,49,100,6.91,US,1671240701
384,sola,-13.8833,167.55,81.48,59,0,7.65,VU,1671240702
385,lompoc,34.6391,-120.4579,56.01,67,0,4.61,US,1671240653
386,ndago,-4.6,34.35,64.99,75,94,3.98,TZ,1671240705
387,kinablangan,7.6947,126.5503,82.06,75,75,4.45,PH,1671240706
388,liancheng,24.0519,105.075,36.66,84,100,9.19,CN,1671240708
389,broome,42.2506,-75.833,35.46,83,100,4.61,US,1671240709
390,sambava,-14.2667,50.1667,73.4,91,85,6.38,MG,1671240710
391,lae,-6.7221,146.9847,92.07,60,92,7.34,PG,1671240712
392,asau,46.4333,26.4,38.32,84,100,5.01,RO,1671240713
393,sirmaur,24.85,81.3833,52.56,44,16,3.2,IN,1671240714
394,camacha,33.0833,-16.3333,58.42,72,40,6.91,PT,1671240716
395,chapais,49.7834,-74.8492,24.58,88,100,12.26,CA,1671240717
396,aushiger,43.3961,43.7317,30.58,100,100,0.0,RU,1671240718
397,tucumcari,35.1717,-103.725,24.64,54,0,6.91,US,1671240720
398,muli,2.9167,73.5667,81.3,68,17,5.3,MV,1671240721
399,maliq,40.7058,20.6997,48.47,90,20,8.75,AL,1671240722
400,guarapari,-20.6667,-40.4975,73.89,95,72,7.72,BR,1671240724
401,ceres,37.5949,-120.9577,49.05,76,0,3.44,US,1671240725
402,erenhot,43.6475,111.9767,0.18,45,35,15.12,CN,1671240726
403,sayyan,15.1718,44.3244,43.27,47,2,4.41,YE,1671240728
404,sitka,57.0531,-135.33,37.29,75,20,4.61,US,1671240729
405,balurghat,25.2167,88.7667,61.29,39,0,4.88,IN,1671240730
406,mahibadhoo,3.7833,72.9667,81.16,67,42,3.24,MV,1671240732
407,albolote,37.2309,-3.6551,49.33,91,100,2.3,ES,1671240733
408,aberdeen,57.1437,-2.0981,34.29,86,100,5.75,GB,1671240593
409,koroni,36.8,21.95,60.08,87,99,9.08,GR,1671240735
410,ust-kut,56.7938,105.7672,0.57,96,100,4.36,RU,1671240737
411,massakory,12.996,15.7293,69.26,24,0,9.89,TD,1671240738
412,zhangye,38.9342,100.4517,14.16,35,0,5.01,CN,1671240739
413,byron bay,-28.65,153.6167,72.72,60,99,13.94,AU,1671240679
414,stokmarknes,68.5646,14.9108,26.58,93,75,4.61,NO,1671240742
415,burns lake,54.2331,-125.7533,8.02,97,24,4.83,CA,1671240743
416,mapiripan,2.8892,-72.1256,74.73,83,100,4.88,CO,1671240745
417,cuxhaven,53.8718,8.6909,30.42,89,95,9.82,DE,1671240746
418,nuuk,64.1835,-51.7216,21.16,60,8,8.61,GL,1671240747
419,lazaro cardenas,17.9583,-102.2,73.42,81,60,3.89,MX,1671240749
420,brae,60.3964,-1.353,39.4,71,72,12.71,GB,1671240750
421,necochea,-38.5473,-58.7368,55.81,70,4,16.44,AR,1671240752
422,montrose,38.4166,-108.2673,9.81,77,3,1.86,US,1671240753
423,komsomolskiy,40.4272,71.7189,29.12,86,12,4.61,UZ,1671240754
424,valreas,44.3837,4.9908,35.22,85,69,14.36,FR,1671240756
425,revda,56.801,59.9303,19.26,91,100,9.98,RU,1671240757
426,lexington park,38.2668,-76.4538,46.08,63,40,6.91,US,1671240758
427,bucerias,20.75,-105.3333,75.18,69,100,5.75,MX,1671240760
428,beringovskiy,63.05,179.3167,26.64,96,100,18.19,RU,1671240761
429,salekhard,66.53,66.6019,9.59,96,100,3.62,RU,1671240762
430,qaqortoq,60.7167,-46.0333,12.16,69,7,7.07,GL,1671240764
431,abong mbang,3.9833,13.1833,66.07,93,100,2.3,CM,1671240765
432,lannion,48.75,-3.4167,32.68,87,100,7.27,FR,1671240766
433,mount isa,-20.7333,139.5,96.57,9,44,9.22,AU,1671240768
434,diffa,13.3154,12.6113,67.39,38,4,9.51,NE,1671240769
435,san felipe,10.3399,-68.7425,69.96,99,39,2.59,VE,1671240770
436,hirara,24.8,125.2833,68.27,88,75,35.68,JP,1671240771
437,lieksa,63.3167,30.0167,8.64,99,92,6.33,FI,1671240773
438,laguna,38.421,-121.4238,51.93,68,0,4.61,US,1671240774
439,kupang,-10.1667,123.5833,77.58,94,100,8.05,ID,1671240776
440,manacapuru,-3.2997,-60.6206,76.1,89,99,2.84,BR,1671240615
441,ust-maya,60.4167,134.5333,-45.27,98,100,0.4,RU,1671240778
442,san jose,37.3394,-121.895,55.58,69,20,5.75,US,1671240609
443,jizan,17.3333,42.6667,74.34,80,53,1.45,SA,1671240780
444,tabas,33.5959,56.9244,46.62,66,36,2.3,IR,1671240782
445,jamshedpur,22.8,86.1833,53.42,82,28,2.3,IN,1671240783
446,monrovia,6.3005,-10.7969,78.13,83,3,5.55,LR,1671240785
447,krasnoselkup,65.7,82.4667,-6.81,98,18,9.4,RU,1671240786
448,emerald,-23.5333,148.1667,88.95,33,66,14.76,AU,1671240787
449,mendoza,-32.8908,-68.8272,62.13,88,75,5.75,AR,1671240789
450,guayaramerin,-10.8368,-65.3614,72.03,99,100,3.0,BO,1671240790
451,faanui,-16.4833,-151.75,80.06,78,100,10.98,PF,1671240791
452,saldanha,-33.0117,17.9442,64.13,95,66,13.47,ZA,1671240793
453,alofi,-19.0595,-169.9187,84.09,70,40,13.8,NU,1671240794
454,manokwari,-0.8667,134.0833,80.17,80,100,1.99,ID,1671240796
455,taman,45.2117,36.7161,51.01,89,14,18.7,RU,1671240797
456,verkhnyaya inta,65.9811,60.3094,16.32,93,100,11.95,RU,1671240798
457,stryn,61.9045,6.7226,25.52,83,27,7.34,NO,1671240800
458,mana,5.6592,-53.7767,75.67,92,100,7.58,GF,1671240801
459,saint george,37.1041,-113.5841,38.95,47,0,11.5,US,1671240634
460,pahrump,36.2083,-115.9839,43.25,41,0,1.07,US,1671240587
461,houma,29.5958,-90.7195,57.99,69,0,4.61,US,1671240805
462,rio grande,-32.035,-52.0986,65.14,70,39,14.25,BR,1671240806
463,malanje,-9.5402,16.341,59.99,98,100,3.18,AO,1671240808
464,moree,-29.4667,149.85,80.73,28,2,2.39,AU,1671240809
465,saint-georges,12.0564,-61.7485,78.48,78,20,17.27,GD,1671240810
466,nueve de julio,-35.4444,-60.8831,65.97,55,5,4.0,AR,1671240812
467,yenagoa,4.9247,6.2642,76.08,89,90,3.44,NG,1671240813
468,muzhi,65.3667,64.6667,13.71,95,100,7.49,RU,1671240814
469,hasaki,35.7333,140.8333,43.2,83,100,14.32,JP,1671240816
470,griffith,41.5284,-87.4237,28.06,81,100,11.5,US,1671240817
471,teguise,29.0605,-13.564,62.82,68,40,8.05,ES,1671240818
472,karlstad,59.3793,13.5036,28.96,93,75,12.66,SE,1671240820
473,newport,51.5877,-2.9984,35.11,61,100,5.93,GB,1671240651
474,ola,59.5833,151.2833,0.81,83,100,12.41,RU,1671240822
475,whyalla,-33.0333,137.5833,75.06,37,92,8.12,AU,1671240657
476,swift current,50.2834,-107.8014,16.61,86,100,6.91,CA,1671240650
477,krasnaya poyma,55.0014,39.08,22.69,96,100,9.22,RU,1671240826
478,amambai,-23.1042,-55.2258,71.73,64,69,3.11,BR,1671240827
479,mantua,45.1667,10.7833,42.04,91,100,5.01,IT,1671240828
480,kahului,20.8947,-156.47,79.97,65,40,12.66,US,1671240830
481,banff,51.1762,-115.5698,22.23,73,56,9.22,CA,1671240662
482,grindavik,63.8424,-22.4338,28.87,93,100,16.11,IS,1671240832
483,iqaluit,63.7506,-68.5145,17.33,86,100,8.05,CA,1671240834
484,rio brilhante,-21.8019,-54.5464,73.89,60,45,4.29,BR,1671240835
485,kiunga,-6.1219,141.2906,77.49,86,99,2.75,PG,1671240836
486,kalmunai,7.4167,81.8167,76.33,82,78,10.63,LK,1671240838
487,labuhan,-6.8844,112.2051,81.79,72,99,7.07,ID,1671240839
488,acari,-15.4311,-74.6158,71.46,82,47,3.29,PE,1671240840
489,druzhba,52.0428,33.9453,33.17,100,100,8.95,UA,1671240842
490,ayan,56.45,138.1667,-9.67,84,100,20.76,RU,1671240843
491,malanville,11.8685,3.3899,70.81,21,86,5.73,BJ,1671240845
492,veraval,20.9,70.3667,75.43,46,79,8.66,IN,1671240846
493,cangucu,-31.395,-52.6756,55.08,80,16,4.54,BR,1671240847
494,lawrenceburg,38.0373,-84.8966,37.51,48,100,8.05,US,1671240849
495,boa vista,2.8197,-60.6733,80.58,69,75,8.05,BR,1671240850
496,kharp,66.8014,65.8081,5.86,97,100,2.64,RU,1671240851
497,saint-jean-de-braye,47.913,1.9771,30.04,92,100,6.91,FR,1671240853
498,limbe,4.0242,9.2149,78.28,81,100,2.1,CM,1671240854
499,arona,28.0996,-16.681,58.12,67,20,9.22,ES,1671240619
500,butembo,0.15,29.2833,55.04,93,31,3.02,CD,1671240857
501,raudeberg,61.9875,5.1352,32.67,73,34,4.92,NO,1671240858
502,orapa,-21.2833,25.3667,69.78,84,96,2.84,BW,1671240859
503,ambovombe,-25.1667,46.0833,70.92,83,100,3.29,MG,1671240861
504,biak,-0.9131,122.8766,82.9,68,100,0.51,ID,1671240862
505,novyy urengoy,66.0833,76.6333,5.31,92,100,12.48,RU,1671240863
506,kenai,60.5544,-151.2583,8.15,90,0,8.05,US,1671240865
507,te anau,-45.4167,167.7167,66.61,66,23,4.18,NZ,1671240866
508,teknaf,20.8624,92.3058,66.25,60,98,3.6,BD,1671240867
509,mossoro,-5.1875,-37.3442,78.04,72,43,12.26,BR,1671240869
510,baykit,61.67,96.37,-14.8,99,52,3.76,RU,1671240870
511,tambura,5.6,27.4667,70.57,40,0,2.21,SS,1671240871
512,coahuayana,18.7333,-103.6833,69.3,90,100,2.33,MX,1671240873
513,majene,-3.5403,118.9707,82.65,74,100,8.66,ID,1671240874
514,dzhebariki-khaya,62.2167,135.8,-42.68,91,100,1.07,RU,1671240876
515,vilyuysk,63.7553,121.6247,-48.35,100,65,2.71,RU,1671240877
516,tebingtinggi,3.3285,99.1625,78.85,85,99,1.9,ID,1671240878
517,thaba-tseka,-29.522,28.6084,55.83,88,100,3.42,LS,1671240880
518,passagem franca,-6.1797,-43.7836,73.71,86,95,1.36,BR,1671240881
519,nantucket,41.2835,-70.0995,49.14,94,84,9.51,US,1671240882
520,tornio,65.8481,24.1466,23.02,82,43,11.77,FI,1671240884
521,chapada dos guimaraes,-15.4606,-55.7497,65.86,85,100,3.74,BR,1671240885
522,corrales,35.2378,-106.6067,31.68,25,0,7.0,US,1671240886
523,praya,14.9215,-23.5087,73.94,73,20,19.57,CV,1671240888
524,burgersdorp,-30.9977,26.3286,61.23,85,0,1.23,ZA,1671240889
525,viedma,-40.8135,-62.9967,61.65,69,90,17.54,AR,1671240890
526,vikulovo,56.8167,70.6107,-9.15,91,13,6.98,RU,1671240892
527,balkhash,46.844,74.9804,12.81,79,0,11.18,KZ,1671240893
528,taree,-31.9,152.4667,69.06,54,78,9.89,AU,1671240894
529,hobyo,5.3505,48.5268,76.86,70,15,17.22,SO,1671240896
530,romny,50.751,33.4747,34.18,100,100,8.12,UA,1671240897
531,kefamenanu,-9.4467,124.4781,75.67,84,100,1.07,ID,1671240898
532,nemuro,43.3236,145.575,27.54,55,2,9.42,JP,1671240900
533,chaiyaphum,15.75,102.0,72.77,66,100,19.13,TH,1671240901
534,acarau,-2.8856,-40.12,79.03,76,10,11.5,BR,1671240902
535,aksu,41.1231,80.2644,15.53,62,13,1.79,CN,1671240904
536,santos reyes nopala,16.1092,-97.1561,72.77,88,20,2.37,MX,1671240905
537,morrope,-6.5417,-80.0111,70.41,75,100,13.76,PE,1671240907
538,christchurch,-43.5333,172.6333,74.32,64,20,10.36,NZ,1671240709
539,cockburn town,21.4612,-71.1419,76.96,61,40,5.75,TC,1671240909
540,diego de almagro,-26.3667,-70.05,61.45,65,0,3.89,CL,1671240910
541,mus,39.0,41.75,33.87,81,9,5.57,TR,1671240912
542,concepcion,-36.827,-73.0498,60.6,72,0,18.41,CL,1671240913
543,oriximina,-1.7656,-55.8661,78.85,71,53,2.71,BR,1671240729
544,kodinsk,58.6881,99.1844,-13.81,99,55,3.38,RU,1671240916
545,darnah,32.767,22.6367,67.42,55,91,16.31,LY,1671240917
546,tongchuan,35.0806,109.0897,20.1,15,0,10.85,CN,1671240918
